Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1367613358,96167,NY,PAS,04/16/2017,46,VAN,FRUEH,P,24890,19210,19250,0,0025,25,25,936535,0025,0000,0350P,,NY,F,1813,LEX,,0,408,F6,,BBBBBBB,ALL,ALL,BRN,0,0,-,0,,,,,
1367035958,ERW2474,NY,PAS,04/16/2017,14,SUBN,GMC,P,42730,10005,42330,20150726,0084,84,84,948135,0084,0000,0112P,,K,F,17,OLD FULTON ST,,0,408,D,,BBBBBBB,ALL,ALL,SL,0,2004,-,0,,,,,
1369768618,87536MD,NY,PAS,04/16/2017,46,DELV,FRUEH,P,0,40404,40404,20151031,0084,84,84,929108,0084,0000,1117A,,K,F,280,CEDMAN PLAZA,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1367343719,35979TR,NY,COM,04/16/2017,46,DELV,INTER,P,53790,53490,21340,20141031,106,106,106,943901,0106,0000,1124A,,Q,F,119-16,LIBERTY AVE,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,2003,-,0,,,,,
1365185977,GKD1707,NY,PAS,04/16/2017,40,VAN,HONDA,P,0,0,0,20150911,0050,50,50,941005,0050,0000,0855P,,BX,F,117,W 147 ST,,0,408,N8,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,1,,,,,
1367942792,77961JY,NY,COM,04/17/2017,14,VAN,WORK,P,13610,29390,16850,0,0001,1,401,915560,0401,0000,1049A,,NY,F,299,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,BROWN,0,2008,-,0,,,,,
1365373599,25001MB,NY,COM,04/17/2017,40,VAN,FORD,P,80230,31530,54130,20150831,0088,88,88,918234,0088,0000,1001A,,K,F,21,ST JAMES PL,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2011,-,5,,,,,
1367942834,72469MD,NY,COM,04/17/2017,46,DELV,MERCU,P,13610,26630,20425,20141231,0001,1,401,915560,0401,0000,1127A,,NY,F,42,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,
1367293844,31384MB,NY,COM,04/18/2017,78,P-U,NISSA,P,23020,35780,64890,20150628,113,113,113,917716,0113,0000,0300A,,Q,O,126-26,145 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0,2003,-,0,,,,,
1364405623,GNE1823,NY,PAS,04/19/2017,19,SUBN,FORD,P,73690,72730,69330,20160227,0077,77,72,929310,0072,0000,0320A,,K,F,109,ROGERS AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,0,,,,,
1365061693,ESE1572,NY,PAS,04/21/2017,40,SUBN,GMC,P,57170,29630,0,20150517,0076,76,76,944289,0076,0000,1257A,,K,O,131,LORRAINE ST,CORTELYOU,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2003,-,4,,,,,
1369773160,1370JV,NY,PAS,04/23/2017,19,DELV,CHEVR,X,5430,68930,31830,0,0084,84,84,929106,0084,0000,0845A,,K,F,42,4TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1367560093,GDM4071,NY,PAS,04/23/2017,21,SDN,INFIN,P,40930,26630,55330,20150123,0070,70,70,915896,0070,0000,0322A,,K,F,754,FLATBUSH AVE,,0,408,D1,,YBYBYBB,0300A,0600A,RED,0,2007,-,0,,,,,
1368024191,LUSK86,NY,PAS,04/24/2017,40,SUBN,BMW,P,10640,7990,57490,20150528,114,114,114,945117,0114,0000,0757A,,Q,F,31-44,48 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1366651741,GXR3475,PA,PAS,04/24/2017,21,SDN,,S,0,40404,40404,0,0075,75,0,981221,KN05,0000,0907A,,K,F,319,HIGLAND BLVD,,0,408,D1,,YBBYBBB,0900A,1030A,RUST,0,0,-,0,,,,,
1367936925,3510872,99,PAS,04/25/2017,19,VAN,,P,10510,34390,34410,0,0012,12,406,907102,0406,0000,1135A,,NY,F,894,6 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1367425852,GMZ6854,NY,PAS,04/27/2017,24,SDN,,P,0,40404,40404,20160402,0040,40,0,0,0000,0000,1226A,,BX,F,700,MORNS AVE,,0,408,D5,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1365192593,GKT1305,NY,PAS,04/27/2017,62,SUBN,BUICK,X,41920,75050,75080,20151205,0050,50,50,946399,0050,0000,0520A,,BX,F,3515,INDEPENDENCE AVE,,0,408,D4,,BBBBBBB,ALL,ALL,BLUE,0,2014,-,0,,,,,
1369492789,19101MA,NY,COM,04/29/2017,14,VAN,FORD,P,10610,34570,34590,20141231,0014,14,161,954596,0161,0000,0512P,,NY,F,570,7TH AVENUE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1365948936,80383MD,NY,COM,04/29/2017,20,DELV,MERCU,P,44890,21690,13810,0,0001,1,1,951394,0001,0000,0400P,,,O,366,W BROADWAY,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1360105840,YLE81Y,NJ,PAS,04/30/2017,20,SDN,HONDA,P,0,25890,0,0,0005,5,5,919278,0005,0000,1240P,,NY,,,9 CHERRY ST,MARKET SLIP,0,408,C,,BBBBBBB,0  :,0  :,GRY,0,0,-,0,,,,,
1366656209,GGF7764,NY,PAS,05/01/2017,21,HHW,DODGE,S,59930,55430,42430,20150818,0094,94,0,867970,KN01,0000,1150A,,K,O,336,MEEKER AVE,,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,1979,-,0,,,,,
1358272207,6EF6980,NY,PAS,05/01/2017,71,VAN,CHRYS,P,27820,31390,31510,20150321,101,101,101,952625,0101,0000,0513A,,Q,O,54-75,ALMEDA AVE,,0,408,F1,,BBBBBBB,0  :,0  :,GY,0,2003,-,0,,,,,
1364450630,31694JZ,NY,COM,05/05/2017,20,DELV,MERCU,P,0,0,0,0,107,107,107,925466,0107,0000,1045A,,Q,F,,N/W C/O 168 ST,UNION TPKE,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1364462758,GHM8432,NY,PAS,05/05/2017,40,SDN,NISSA,P,50190,22740,54580,20150708,107,107,107,937872,0107,0000,1150A,,Q,F,141-17,HOOVER AV,,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1370400184,GDL4524,NY,SRF,05/05/2017,21,SUBN,FORD,S,11820,35720,76950,20141231,0043,43,0,875248,BX09,0000,1137A,,BX,F,1213,BEACH AVE,,0,408,D1,,YBBYBBB,1130A,0100P,BLACK,0,2011,-,0,,,,,
1367963394,63482JM,NY,999,05/05/2017,19,DELV,ISUZU,P,0,40404,40404,0,0010,10,801,917621,0801,0000,0659P,,,O,410,23 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BR,0,2004,-,0,,,,,
1367948344,85706JH,NY,COM,05/06/2017,46,REFG,,P,32685,24290,45090,0,0001,1,401,915560,0401,0000,1001A,,NY,F,193,VARICK ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1367963084,5989JR,CT,COM,05/06/2017,18,VAN,,P,10110,17410,17430,20141031,0013,13,406,926583,0406,0000,0421P,,NY,,371,2ND AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BR,0,0,-,0,,,,,
1367891516,FXS4277,NY,COM,05/07/2017,21,VAN,TOYOT,X,8630,5680,5780,20160228,0072,72,0,956196,KS07,0000,1200P,,K,F,655,41 STREET,,0,408,D1,,BBYBBBB,1130A,0100P,BLACK,0,2010,-,0,,,,,
1367035168,65759MD,NY,COM,05/07/2017,20,DELV,MS/FU,P,11800,53500,71330,20150831,0084,84,84,921326,0084,0000,0549P,,K,O,8,ADAMS ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1367224779,GLS7451,NY,PAS,05/07/2017,99,SUBN,FORD,P,62200,33640,35780,20160105,100,100,100,935301,0100,0000,0454P,,Q,F,107-10,SHORE FRONT PKWY,,0,408,J6,,BBBBBBB,ALL,ALL,GOLD,0,2009,-,0,,,,,
1256870304,GNG1689,99,PAS,05/09/2017,37,SDN,VOLKS,X,39650,29300,53000,20160218,120,120,446,934465,0446,0000,0414P,,,F,137,MONTGOMERY AVE,,0,408,I3,,BBBBBBB,ALL,ALL,RED,0,0,502-3048,0,,,,,
1369046376,EP29284,NY,PAS,05/10/2017,16,SDN,NISSA,P,34690,11110,11115,20150721,0018,18,18,932494,0018,0000,0157A,,NY,F,618,W 46,,0,408,I3,,BBBBBBB,ALL,ALL,SLV,0,2013,-,0,,,,,
1362742910,GMH6040,NY,PAS,05/11/2017,14,SDN,ME/BE,P,34070,10910,10065,20160409,0010,10,10,930056,0010,0000,0520P,,NY,O,408,W 15 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2014,-,0,,,,,
1355592495,TAC189,NY,PAS,05/11/2017,19,SUBN,GMC,A,97530,0,0,20150131,115,115,0,47251,0000,0000,1215P,1210,Q,F,,LAGUARDIA AIRPORT,DELTA TERM C,20140511,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1365860681,FGN1181,NY,PAS,05/15/2017,21,SUBN,HONDA,P,6330,5580,5680,20150320,0078,78,78,928683,0078,0000,0908A,,K,F,306,12 ST,,0,408,D1,,BBBYBBB,0830A,1000P,GREY,0,2008,-,0,,,,,
1371497576,AP286C,NJ,PAS,05/16/2017,19,DELV,FRUEH,P,52930,93250,42730,0,0084,84,84,929106,0084,0000,0930A,,K,,387,JAY STREET,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1369646320,FWF3833,NY,PAS,05/16/2017,74,SDN,SUBAR,P,0,0,0,0,109,109,109,915431,0109,0000,0532P,,Q,O,,15TH RD,E OF 144 ST,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2005,-,0,,,,,
1368171709,ECP7206,NY,PAS,05/16/2017,71,SDN,TOYOT,P,49130,67030,64830,20150829,0079,79,165,955150,0165,0000,0727P,,K,F,163,HERKIMER ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,
1370241860,GEB7491,NY,PAS,05/16/2017,21,SUBN,,S,5880,8630,8680,20141229,0072,72,0,920317,KS07,0000,0821A,,K,F,4111,8TH AVE,,0,408,D1,,YYYYYYB,0800A,0830A,BLACK,0,2012,-,0,,,,,
1371520033,GHN1967,NY,PAS,05/17/2017,46,SDN,NISSA,P,78150,25770,25800,20150606,0040,40,40,936232,0040,0000,1001A,,BX,F,230,WILLIS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,,,,,
1365877218,77RD54,NY,PAS,05/19/2017,14,MC,VESPA,P,13430,5580,5680,0,0078,78,78,923649,0078,0000,0525P,,K,F,625,ATLANTIC AVE,,0,408,J2,,YYYYYYY,ALL,ALL,GRY,0,0,-,0,,,,,
1368917653,422535,RI,PAS,05/19/2017,21,SDN,ME/BE,S,12110,17210,17230,0,0009,9,0,589402,MN03,0000,0816A,,,F,189,AVE A,,0,408,D1,,YYYYYYB,0800A,0830A,RED,0,0,-,0,,,,,
1368872300,577ATE,NJ,PAS,05/21/2017,41,VAN,,P,0,40404,40404,0,0076,76,76,921075,0076,0000,1051A,,,F,63,10TH PL,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1362558205,GKT6712,NY,PAS,05/21/2017,98,SDN,TOYOT,P,51820,74450,74480,20151007,0046,46,46,916001,0046,0000,0245A,,BX,F,1659,MONTGOMERY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,1997,-,0,,,,,
1367991687,3510672,GV,PAS,05/23/2017,18,VAN,,P,34450,10410,10510,0,0017,17,406,907102,0406,0000,0245A,,NY,F,20,W 34 ST,,0,408,F4,,YYYYYBB,0700A,0700P,WH,0,0,-,0,,,,,
1369675677,FYX4528,NY,PAS,05/24/2017,71,SDN,CHEVR,X,6940,35780,26390,20140906,109,109,109,932677,0109,0000,0547P,,Q,F,210-15,23 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,
1343000634,GJA7831,NY,PAS,05/26/2017,20,SUBN,TOYOT,P,44130,46970,68530,20150714,0061,61,61,937842,0061,0000,0426P,,K,F,185,GIRARD ST,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1370644851,19725MA,NY,COM,05/27/2017,46,,,P,31190,36730,16505,0,0030,30,30,934507,0030,0000,0949A,,NY,F,770,ST NICHOLAS AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1357097359,XW405G,NJ,PAS,05/28/2017,17,VAN,FORD,P,18330,27790,24890,0,0019,19,18,931742,0018,0000,1140A,,NY,O,115,E 67 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1369577102,55043MB,NY,COM,05/30/2017,45,DELV,,P,0,40404,40404,0,0033,33,33,945993,0033,0000,0306P,,NY,F,1365,ST NICHOLAS AVE3,,0,408,F7,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1368765403,67328,NY,COM,06/01/2017,46,SUBN,FORD,P,0,0,0,20191231,0028,28,78,942619,0078,0000,1200P,1250P,,F,691,DEGRAW,,20140601,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,
1351391057,10794ME,NY,COM,06/04/2017,70,VAN,CHEVR,P,22890,26990,12710,20160312,0005,5,5,944488,0005,0000,0213A,,NY,F,195,HESTER ST,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1366501299,GMR3406,NY,PAS,06/06/2017,46,,NISSA,P,16890,8790,61090,20140326,115,115,169,954017,0169,0000,0150P,,Q,F,37-41,82 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,2002,-,0,,,,,
1371494034,DUP8045,NY,PAS,06/07/2017,20,P-U,NISSA,X,0,40404,40404,20140912,0087,87,87,931337,0087,0000,0205P,,K,F,135,LAWRANCE ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2010,-,0,,,,,
1369370982,N593UA,FL,PAS,06/07/2017,27,SUBN,BMW,P,60810,20390,20490,0,106,106,106,943395,0106,0000,0403P,,Q,F,110-00,ROCKAWAY BLVD,,0,408,D3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1369111939,R482966,IL,PAS,06/09/2017,40,SDN,HONDA,P,36130,10610,31190,0,0028,28,28,951273,0028,0000,0430A,,NY,O,200,W 118 STREET,,0,408,J3,,BBBBBBB,ALL,ALL,GREEN,0,0,-,3,,,,,
1369590428,75504Y,IL,PAS,06/13/2017,45,VAN,ME/BE,P,18130,24890,10210,0,0017,17,17,924165,0017,0000,0840A,,NY,F,147,E 57 ST,,0,408,E1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1355035790,EMK9545,NY,PAS,07/07/2017,17,SDN,HONDA,P,10010,17590,17650,20141009,0017,17,17,911008,0017,0000,0800P,,NY,O,520,1ST AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
1357194857,XWJ163,NY,COM,07/15/2017,46,VAN,CHEVR,P,27090,16910,11310,20130731,,0,34,946211,0034,0000,0115P,,NY,F,198,NAGLE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,,,,,
1357942096,N10BHU,NJ,PAS,07/17/2017,51,SUBN,BMW,P,0,0,0,0,0030,30,30,906089,0030,0000,0806P,,NY,F,,N/S W 133 ST,300 FT W. 12 AVE,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1345662932,FYW4970,NY,PAS,07/18/2017,24,SDN,HYUND,P,0,40404,40404,20140614,0005,5,804,935851,0804,0000,0949A,,NY,,,BACK OF 45 PIKE,,0,408,K6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1357329374,EHP7745,NY,PAS,07/18/2017,71,SDN,MERCU,P,94730,93230,83930,20140604,0083,83,165,953645,0165,0000,0159A,,K,F,73,WYCKOFF AVE,,0,408,J3,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
1342312960,AZM9704,NY,PAS,07/24/2017,21,SDN,NISSA,S,0,0,0,20140204,112,112,0,920311,QW06,0000,1136A,,Q,,,C/O 66 AVE,108 STREET,0,408,D1,,BYBBBBB,1130,0100P,GREY,0,2011,-,0,,,,,
1357402120,32295MA,NY,COM,07/24/2017,45,,MERCU,P,10110,18010,18030,20140430,0017,17,406,915100,0406,0000,0321P,,NY,F,971,2ND AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1355690559,GCR3862,NY,PAS,07/30/2017,40,SDN,MERCU,P,68930,67030,64830,20150103,0077,77,70,933554,0070,0000,1145A,,K,F,1296,PACIFIC ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,4,,,,,
1355005632,12312JU,NY,COM,07/30/2017,45,DELV,KW,P,24890,17790,17810,20140331,0017,17,17,943801,0017,0000,0824A,,NY,F,369,LEXINGTON AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1353389534,FPX7181,NY,PAS,08/01/2017,71,SUBN,MITSU,T,44750,10575,10575,20130822,122,122,303,355111,T303,0000,0540P,,R,F,2653,RICHMOND AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1356093401,50393JA,NY,COM,08/03/2017,78,VAN,GMC,P,16590,61090,9540,20131130,110,110,169,951707,0169,0000,0345A,,Q,F,40-20,80 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1357989520,WWB1050,VA,PAS,08/03/2017,31,SDN,FORD,X,10810,34630,34650,0,0014,14,161,952441,0161,0000,0230P,,NY,F,687,8TH AVE,,0,408,J6,,YYYYYYB,0700A,0700P,WHITE,0,0,-,0,,,,,
1346495701,GCJ8613,NY,PAS,08/04/2017,20,SDN,DODGE,X,10210,19210,19250,20140928,0023,23,28,947718,0028,0000,0136A,,NY,F,2085,3 AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1355168004,AE81045,AZ,PAS,08/05/2017,21,SUBN,FORD,P,35580,25130,26230,0,0070,70,70,936735,0070,0000,1010A,,K,O,7,E 17TH ST,,0,408,D1,,YBBBBBB,0930A,1100A,WHT,0,0,-,0,,,,,
1356812510,CJH3694,NY,PAS,08/05/2017,70,SDN,TOYOT,X,12990,40404,40404,20130731,112,112,0,0,0N12,0000,0105P,,Q,I,,C/O 93 ST 63 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,1992,-,0,,,,,
1359934595,17335MC,NY,COM,08/06/2017,47,DELV,HINO,P,10610,34190,34210,20131231,0013,13,401,907122,0401,0000,0947A,,NY,F,203,7TH AVE,,0,408,L2,,YYYYYYB,0700A,0700P,WHT,0,2012,-,0,,,,,
1359982218,30658MA,NY,COM,08/14/2017,47,DELV,FORD,P,0,0,0,0,0018,18,401,927051,0401,0000,0947A,,,,,E/S 7TH AVE 15,SLOWSI ST,0,408,F1,,YYYYBBB,0700A,0700P,WHT,0,2010,-,0,,,,,
1347731398,GFC6668,NY,PAS,08/15/2017,19,SDN,NISSA,X,42730,54070,85330,20150307,0079,79,165,954066,0165,0000,0850P,,K,F,1511,FULTON ST,,0,408,A1,,BBBBBBB,ALL,ALL,BLK,0,2001,-,0,,,,,
1357158993,CSF7168,NY,PAS,08/16/2017,46,SDN,NISSA,P,36470,13610,29690,20140120,0030,30,30,950132,0030,0000,0940P,2135P,NY,F,609,W 135TH,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,1999,-,0,,,,,
1357476474,FPN6260,NY,PAS,08/16/2017,70,SUBN,CHEVR,P,30930,75430,86630,20130801,0071,71,71,952379,0071,0000,0630P,,K,F,767,CROWN ST,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1995,-,0,,,,,
1357520839,GGF2823,NY,PAS,08/16/2017,50,SDN,ACURA,X,0,0,0,20150528,105,105,105,940734,0105,0000,1143A,,Q,F,,N/E C/O JAMAICA AVE,HOLLIS COURT BLVD,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,1999,-,0,,,,,
1351302097,FRG5845,NY,PAS,08/16/2017,21,VAN,DODGE,S,37170,11710,12010,20131108,0033,33,0,539545,MN12,0000,0947A,,NY,F,500,WEST 170 STREET,,0,408,D1,,BBBBYBB,0930A,1100A,GRAY,0,2003,-,0,,,,,
1359530708,36732ME,NY,COM,08/17/2017,46,VAN,ME/BE,X,36090,10410,24690,20150831,0028,28,28,947940,0028,0000,0800P,,NY,F,16,W 116 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2010,-,0,,,,,
1356306676,FCZ5713,NY,PAS,08/19/2017,46,SDN,TOYOT,P,59990,16540,16790,20140909,102,102,102,944464,0102,0000,0220P,,Q,F,120-34,QUEENS BLVD,,0,408,D,,BBBBBBB,ALL,ALL,BL,0,2007,-,0,,,,,
1357486133,834YEJ,CT,PAS,08/21/2017,40,SDN,TOYOT,P,24830,86030,75430,0,0071,71,71,931410,0071,0000,1139A,,K,O,1546,CARROLL ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,0,-,8,,,,,
1355912830,FMJ8457,NY,PAS,08/27/2017,37,SUBN,ME/BE,P,18010,10410,25390,20150612,0018,18,18,949553,0018,0000,1050P,,,F,7,E 51 STREET,,0,408,I3,,YYYYYBB,0600P,1200A,BLACK,0,2011,-,0,,,,,
1353612041,AN809P,NJ,PAS,08/28/2017,18,DELV,WEST,P,73720,13920,29450,0,0052,52,401,917987,0401,0000,0756A,,BX,F,3019,WEBSTER AVE,,0,408,F4,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1365252991,FWY9702,NY,PAS,09/04/2017,70,SUBN,DODGE,P,94930,56630,73380,20140305,0075,75,165,955501,0165,0000,0953P,,K,F,600,WYONA ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,2006,-,0,,,,,
1361504985,GGF5491,NY,PAS,09/06/2017,31,SUBN,DODGE,P,34550,10410,10510,20150619,0014,14,401,925923,0401,0000,0521P,,NY,F,2,W 39 ST,,0,408,I3,,YYYYYBB,0600A,0700P,GY,0,2005,-,0,,,,,
1355022216,F17CKZ,NJ,PAS,09/08/2017,60,SUBN,LINCO,P,17990,10110,10010,0,0017,17,17,937051,0017,0000,0539P,,NY,F,319,E 50 ST,,0,408,M2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1347664543,D21BMF,NJ,PAS,09/08/2017,46,SDN,HONDA,P,18630,54130,27330,20140931,0079,79,79,940238,0079,0000,0539P,,K,F,1052,BEDFORD AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1355022230,GJC4986,NY,PAS,09/08/2017,14,SUBN,PONTI,P,18010,10110,10010,20150804,0017,17,17,937051,0017,0000,0600P,,NY,F,321,E 51 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,
1361677363,785VDR,FL,PAS,09/15/2017,46,SDN,TOYOT,P,86630,56230,26230,20140630,0067,67,67,951244,0067,0000,1041A,,K,F,854,UTICA AVE,,0,408,J7,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1361478410,FZF7274,OH,PAS,09/16/2017,19,SDN,,P,13610,12670,26630,20150331,0001,1,406,892709,0406,0000,1030A,,NY,,15,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1361471979,63504JM,NY,COM,09/16/2017,46,DELV,GMC,P,0,40404,40404,0,0019,19,401,917627,0401,0000,0509P,,NY,F,790,MADISON,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,0,-,0,,,,,
1355215432,GDP2511,NY,PAS,09/17/2017,21,SUBN,NISSA,X,40930,26630,55330,20140701,0070,70,70,951130,0070,0000,0436A,,K,F,775,FLATBUSH AVE,,0,408,D1,,BYBYBYB,0300A,0600A,BLUE,0,0,-,0,,,,,
1357885570,EWX6147,NY,PAS,09/18/2017,99,SUBN,,P,0,40404,40404,20140329,0052,52,163,952996,0163,0000,0205A,,BX,F,2286,DAVIDSON,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1356396008,AK763E,NJ,PAS,09/18/2017,47,NS,MERCU,P,10610,34050,34070,20170488,0010,10,10,895496,0010,0000,0839A,,NY,F,72,7 AV,,0,408,F1,,YYYYYYB,0700A,0700P,GRN,0,0,-,0,,,,,
1359628265,DN7X966,TX,PAS,09/18/2017,74,SUBN,FORD,P,72730,86030,75430,20130430,0077,77,165,952633,0165,0000,0222A,,K,O,1286,PROSPECT PL,,0,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1360935071,49131KA,NY,PAS,09/20/2017,46,DELV,,P,0,40404,40404,0,0034,34,34,941211,0034,0000,0956A,,NY,F,41,BENNETT,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1360258802,GHM2832,NY,PAS,09/20/2017,46,SDN,HONDA,X,76530,52730,73350,20150606,0075,75,75,944070,0075,0000,0945P,,K,F,59,SHEPHERD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,1997,-,0,,,,,
1357818476,FXP7421,NY,PAS,09/21/2017,14,VAN,HONDA,P,29220,56820,50730,20140321,0048,48,48,949233,0048,0000,0648P,,BX,F,408,E FORDHAM ROAD,,0,408,K4,,BBBBBBB,ALL,ALL,"I,,MV",0,0,-,0,,,,,
1357527720,82407MC,NY,COM,09/22/2017,78,VAN,FORD,P,0,0,0,20150228,105,105,105,946654,0105,0000,0922A,,Q,O,,C/O 213 ST,93 AVE,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1355832380,178MP7,MA,PAS,09/23/2017,40,SDN,TOYOT,P,17110,40404,40404,0,0009,9,9,944636,0009,0000,0143A,,NY,F,88,E .6 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1350494045,L27BXV,NJ,PAS,09/23/2017,21,SDN,FORD,X,49820,8320,9320,0,0049,49,0,535013,BX11,0000,1140A,,BX,O,2717,MATTHEWS AVE,,0,408,D1,,YBBBBBB,1130A,0100P,WHITE,0,0,-,0,,,,,
1359818157,A1TO1V,NJ,PAS,09/24/2017,19,DELV,FRUEH,P,13610,37090,37130,0,0033,33,33,935493,0033,0000,0950A,,NY,F,3975,BROADWAY,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1357547924,GHM2535,NY,PAS,09/25/2017,19,SUBN,GMC,P,55590,45890,27097,20150610,105,105,105,947508,0105,0000,1051A,,Q,F,231-13,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
